Name,Frequency
UKBV_1_APP,127.725
UKCC_APP,134.000
UKFF_DEL,123.175
UK_DELEGATED_2,125.725
UKKK_TWR,120.700
UKBV_2_APP,124.675
UK_DELEGATED_1,132.500
ULAM_APP,122.000
UK_DELEGATED_4,126.600
ULAA_TWR,121.800
UKOV_CTR,132.200
UKBM_TWR,132.300
UKHH_TWR,118.100
UKLL_T_APP,120.525
UIII_R_APP,119.300
UKHH_GND,133.250
UKDE_TWR,120.050
UKOH_TWR,121.200
UKBV_I_CTR,118.500
UKLR_TWR,123.700
ULDW_TWR,132.000
UKLL_APP,120.525
ULAS_TWR,118.000
ULAM_TWR,127.000
UITT_TWR,118.300
ULAM_IN_CTR,128.000
UKOO_TWR,125.500
UIII_TWR,118.100
UKHH_APP,118.800
UKR_CTR,123.475
UKLL_TWR,128.000
UKHV_APP,133.900
UKCW_APP,132.000
UKKT_TWR,127.120
UKBB_4_APP,122.775
UKBB_1_TWR,119.300
UKLU_APP,127.925
UKDD_GND,121.800
ULAE_TWR,122.700
UKHW_TWR,124.000
UKBB_APP,122.775
UKDE_APP,119.200
UKBB_T_APP,122.775
ULAA_APP,122.000
ULLI_1_TWR,118.700
UKBV_X_APP,124.675
UKBV_I_APP,124.675
UKDV_CTR,125.125
UKBB_1_GND,118.050
UKKK_GND,119.000
UKOO_GND,127.700
UKDR_TWR,120.300
ULEG_TWR,131.000
UKBB_TWR,119.300
UKOO_APP,120.900
UKHD_TWR,129.650
UKKM_TWR,120.550
UKCW_TWR,120.600
UKHD_2_TWR,125.400
UKBV_T_APP,124.675
ULDD_TWR,129.400
UKKP_TWR,124.000
UKLL_I_APP,120.525
UKBB_2_TWR,119.650
ULEG_CTR,131.000
UKLI_M_TWR,124.000
UKDD_APP,119.400
UKDD_TWR,118.600
UKBB_GND,118.050
UKBB_3_APP,128.175
UKCM_TWR,130.100
UKFF_TWR,120.800
UKHD_1_TWR,129.650
UKWW_TWR,128.000
ULLA_TWR,124.000
UKKK_APP,125.300
UKLN_TWR,121.300
UKFF_GND,119.000
UKHP_TWR,120.600
UMMS_GND,121.575
ULLL_2_APP,125.200
UNIW_TWR,122.900
ULLI_GND,121.700
ULLL_R3_CTR,126.900
ULLL_R1_CTR,129.260
ULLL_AR_CTR,132.150
UMMV_6_CTR,119.125
UMMV_TMU,200.200
ULOO_CTR,134.500
UMMV_4_CTR,120.125
ULLL_WK_CTR,131.300
UMBB_TWR,127.700
ULLL_S2_CTR,133.350
UNBB_TWR,123.500
UMMS_TWR,130.400
UMMV_7_CTR,124.825
UMMS_2_TWR,130.400
UMMV_5_CTR,120.575
UMMV_8_CTR,126.875
UNIT_TWR,131.000
ULLL_SC_CTR,130.300
ULLL_MHF_CTR,11.390
ULLI_TR_APP,131.800
ULNR_TWR,126.450
ULPB_TWR,128.500
ULNR_R_APP,126.450
UNEE_APP,125.500
UNKI_TWR,122.300
ULLL_W2_CTR,131.300
ULLL_S_CTR,133.300
ULMM_TWR,120.300
ULLL_S1_CTR,134.500
ULLL_W1_CTR,132.900
ULPB_APP,128.000
ULLL_R_CTR,129.250
ULLL_CTR,134.100
ULLK_TWR,120.150
UMKK_TWR,127.200
ULSG_TWR,127.300
UMMS_APP,125.900
ULLI_DEL,121.900
UMGG_APP,126.100
UMII_TWR,120.400
ULLL_R6_CTR,129.300
UNIP_TWR,119.700
UMMS_1_GND,129.950
ULLL_MR_CTR,132.100
UMMV_3_CTR,118.975
ULLL_AM_CTR,133.200
ULLL_SW_CTR,126.900
ULLI_R_APP,120.300
UMMG_TWR,134.500
UMMV_2_CTR,134.075
UNKL_01_08_HF_HJ,6.704
UMMV_9_CTR,135.700
ULLI_3_TWR,133.500
UNAU_TWR,134.500
UNII_TWR,121.200
ULLI_2_TWR,118.100
ULLL_NM_CTR,133.200
UMKK_APP,126.000
ULWW_TWR,120.900
ULLL_APP,119.300
ULLL_R2_CTR,135.600
ULLL_S3_CTR,133.100
ULLL_1_APP,119.300
ULLI_TWR,118.700
ULLL_S5_CTR,130.300
ULLL_MO_CTR,126.900
UNIB_TWR,122.700
UMIO_TWR,119.000
UNBG_TWR,133.000
ULMK_TWR,121.200
UMMV_N_CTR,119.125
ULMM_R_APP,120.700
ULLL_KT_CTR,129.900
ULLL_S4_CTR,134.100
UMMS_2_GND,121.575
UNAA_R_APP,134.300
UNEE_TWR,118.300
UMMS_R_APP,125.250
ULOO_TWR,122.000
UMKK_CTR,123.700
ULLL_R5_CTR,133.600
UMMV_1_CTR,135.075
ULLL_W_CTR,132.900
UMOO_TWR,127.100
UMMV_CTR,135.700
ULWC_TWR,119.200
UMMS_1_TWR,118.300
UMMV_S_CTR,135.075
UNIS_TWR,133.000
UNAA_TWR,122.000
ULLL_R4_CTR,135.400
UMGG_TWR,118.100
UMIO_APP,118.400
UMMV_W_CTR,124.825
URKA_R_APP,118.700
URRP_R_APP,121.200
UNNT_CTR,127.000
UNNT_4_CTR,126.900
UNOO_R_APP,119.000
UOIG_TWR,122.100
UOHH_TWR,118.100
URMT_APP,120.300
UOOO_R_APP,120.400
URKK_R_APP,121.300
UNNT_7_CTR,132.500
UNKL_APP,127.700
UNNT_5_CTR,132.300
UNNT_1_TWR,118.500
UNKL_10_HF_2,8.822
URML_APP,119.700
URMN_TWR,118.300
URKK_TWR,118.200
URKK_A_APP,130.300
UNNT_R_APP,122.000
URKK_APP,127.700
UOII_APP,124.200
URRP_TWR,119.700
URRV_K1_CTR,135.600
URMO_R_APP,121.200
UNKY_TWR,120.700
URRT_APP,124.000
UNKL_S_CTR,132.900
URFV_1_CTR,129.850
URMM_R_APP,120.700
URFV_4_CTR,120.400
UNNT_2_TWR,126.700
UNNT_1_CTR,127.000
URMG_R_APP,120.200
URRP_GND,119.000
URML_R_APP,121.300
UNV_TWR,128.475
UNOO_GND,121.700
URMT_TWR,120.900
URRV_CTR,134.900
URRP_APP,128.200
URFV_5_CTR,133.025
URMM_APP,119.300
URKK_GND,119.000
UNKM_TWR,120.300
URKA_TWR,119.800
URFV_3_CTR,135.100
URMS_TWR,119.150
UOTT_TWR,129.400
UNWW_APP,118.600
UNNT_APP,127.500
UNKL_S3_CTR,132.900
UNWW_TWR,121.200
UNKL_10_HF_1,6.672
URKA_GND,119.000
UNKL_N2_CTR,132.500
URKG_R_APP,122.700
UNNT_8_CTR,132.900
UNKL_N1_CTR,118.900
UNOO_APP,131.200
URKK_W_APP,127.700
UNTT_R_APP,127.300
URMO_TWR,118.100
UNKL_S2_CTR,132.100
UNSS_R_APP,120.700
URMM_TWR,128.000
UNKL_01_08_HF_HN,3.046
UNKL_TWR,118.300
UNKL_R_APP,122.000
UNNT_9_CTR,134.400
UNNT_2_CTR,126.100
UNNT_GND,121.700
URFF_ATIS,122.150
UNV_GND,125.725
URRV_E_CTR,130.800
UNNT_TWR,118.500
UNNE_R_APP,124.750
URRP_DEL,127.100
URMN_APP,126.900
URMM_GND,121.900
UNNT_6_CTR,125.800
UNKL_S1_CTR,133.100
UNNT_3_CTR,129.300
UNV_DEL,118.550
UNKL_N_CTR,133.400
URFV_2_CTR,134.300
URKG_TWR,121.000
UODD_TWR,124.200
UOOO_TWR,118.300
UNKL_CTR,133.300
URKK_E_APP,129.600
UOOO_GND,121.700
UNKL_GND,121.900
URRV_W4_CTR,134.600
USSV_3_CTR,127.300
URRV_R5_CTR,133.300
USSV_E_CTR,127.300
USSS_R_APP,118.700
USPP_R_APP,121.700
USTR_TWR,118.200
USHQ_TWR,118.100
USDO_TWR,132.000
URSS_R_APP,119.700
URRV_NW_CTR,122.350
USSV_W_CTR,125.275
USHB_TWR,123.400
USRO_TWR,121.200
USCC_TWR,125.200
USNN_TWR,118.100
USHU_TWR,119.300
URRV_S_CTR,134.800
USMM_TWR,120.600
USDS_TWR,122.900
USHI_TWR,120.000
USPP_TWR,124.000
USHQ_R_APP,120.900
URRV_W2_CTR,135.100
URRV_S1_CTR,127.500
USMM_R_APP,135.400
USRR_TWR,120.800
URRV_N_CTR,132.800
URSS_GND,119.000
URRV_W3_CTR,133.800
USCC_APP,124.700
USTV_1_CTR,132.600
URSS_DEL,132.700
URRV_R2_CTR,125.500
USSV_10_CTR,132.200
USSV_7_CTR,135.100
USHH_TWR,118.100
USPP_APP,127.100
URWA_TWR,118.600
USHH_R_APP,120.400
USNN_R_APP,120.400
USSV_4_CTR,119.700
URWW_GND,119.000
USSS_APP,125.900
URSS_TWR,121.200
USTV_2_CTR,133.600
URWA_R_APP,120.600
USHB_APP,132.100
USHN_APP,119.700
USDB_TWR,126.000
USSV_5_CTR,125.500
URRV_W1_CTR,126.100
USCM_TWR,120.800
USRR_APP,129.300
URWW_TWR,128.000
USTV_3_CTR,129.400
URRV_R1_CTR,133.600
USSS_GND,119.000
URRV_SE_CTR,131.900
USDD_R_APP,120.800
URRV_W5_CTR,134.100
USRR_R_APP,120.300
USSV_CTR,122.200
USDP_TWR,128.000
USII_TWR,120.400
URWA_APP,126.000
USKK_TWR,127.525
URRV_R6_CTR,130.500
USSV_2_CTR,131.300
URRV_R4_CTR,122.300
USTV_4_CTR,133.300
USKK_APP,0
USMU_APP,124.700
USDD_TWR,118.600
USDA_TWR,134.500
USSV_1_CTR,122.200
USCC_R_APP,133.200
USRK_TWR,119.400
USSV_6_CTR,125.400
USMQ_TWR,122.900
USII_APP,0
USTR_R_APP,126.100
USHS_TWR,120.800
URRV_SW_CTR,132.600
URWI_TWR,124.200
USSV_8_CTR,133.700
USSS_TWR,124.300
URRV_K2_CTR,122.900
USTJ_TWR,120.300
USTV_5_CTR,135.600
USSV_9_CTR,125.275
USHN_TWR,122.300
URRV_W_CTR,131.800
URRV_M1_CTR,127.900
USMU_TWR,121.900
USTR_GND,119.000
URRV_R3_CTR,122.500
URSS_APP,124.600
URWW_APP,125.300
UUMO_TWR,119.200
UUWV_K3_CTR,122.000
UTAA_TWR,118.100
UUBP_TWR,118.500
USTV_6_CTR,132.200
UUMU_APP,124.000
UUWV_G5_CTR,129.400
UUEE_F_APP,126.600
UUMU_R_APP,133.500
UUDD_A6_APP,125.300
UUWV_G1_CTR,132.500
UUDD_A8_APP,134.675
UTAK_CTR,135.800
USTV_FN_CTR,133.300
UUWV_E_CTR,120.000
UUDD_GND,119.000
UTAV_TWR,120.600
UUOL_TWR,126.300
UTAK_TWR,124.000
UUDD_TWR,118.600
UUOO_TWR,118.300
UUDD_D6_DEP,119.400
USTV_CTR,132.600
UTDL_GND,121.900
UUEE_1_TWR,120.700
USUU_APP,0
UTDL_TWR,120.300
UUWV_G3_CTR,132.100
UUDD_APP,125.300
UUEE_3_TWR,118.700
UUWV_K2_CTR,132.200
UUWV_K1_CTR,128.800
UUDD_F_APP,132.050
UUDD_DD1_APP,134.000
UTDD_GND,121.700
UTAT_CTR,133.800
UUMU_GND,119.000
UUDD_DEL,129.150
UUEE_2_TWR,131.500
UUWV_K4_CTR,124.500
UTDK_TWR,118.500
UTAK_R_APP,120.000
UUEE_A2S_APP,135.175
UUEE_DEL,120.875
UUWV_G4_CTR,133.200
UTDD_TWR,119.200
UUEE_APP,122.700
USTV_8_CTR,132.300
UUWV_G2_CTR,135.500
UUEE_SD2_APP,126.600
USTV_9_CTR,132.900
UUBC_TWR,120.300
UTAA_APP,123.500
UUDD_DD2_APP,132.050
UTAA_CTR,135.200
UUOT_TWR,124.600
UUEE_2_DEL,128.600
UUEE_SD1_APP,120.675
UUDD_D8_DEP,129.800
UUEE_GND,121.800
UUDL_TWR,120.300
UUBW_APP,125.250
UUEE_TWR,131.500
UUBW_TWR,125.250
USTV_E_CTR,133.100
UUDD_1_TWR,118.600
UUMU_TWR,121.100
UUBW_GND,131.000
UUEE_1_GND,119.000
UUOB_TWR,118.200
UTDL_R_APP,120.300
UUWV_CTR,127.500
UTAA_R_APP,118.700
USTV_N_CTR,132.900
UUDD_DEP,119.400
UTAT_APP,124.700
UUEE_1_DEL,120.875
UUOO_APP,125.900
UUDD_1_GND,119.000
UUEE_DEP,118.100
UUOK_TWR,131.500
UTAV_APP,124.200
UTAK_GND,121.700
UUBI_TWR,127.100
USUU_TWR,120.300
UUEE_D2_DEP,118.100
UTDD_CTR,133.100
USTV_7_CTR,133.100
UUMB_R_APP,121.300
UTAV_CTR,134.500
UUEE_A2_APP,122.700
UTDD_APP,127.100
UTAA_GND,121.700
UTAM_TWR,122.200
UUOK_GND,120.600
UTAT_TWR,122.700
UUDD_2_GND,123.750
UUDD_2_TWR,119.700
UUEE_2_GND,121.800
UUOB_APP,133.000
UUWV_P2_CTR,120.000
UWWW_SE_CTR,132.500
UUWW_DEL,131.800
UWSS_R_APP,120.400
UWKD_R_APP,119.400
UWWW_TMU,200.100
UWWW_6_CTR,126.900
UUWV_NE_CTR,135.500
UUYS_TWR,118.200
UWGG_TWR,120.400
UWSS_TWR,128.100
UWUU_GND,119.000
UUWW_1_GND,120.450
UUYI_TWR,122.300
UWKS_TWR,119.300
UUWV_W_CTR,125.500
UUYW_APP,129.500
UWWW_GND,119.000
UWGG_APP,124.700
UUWW_D4_DEP,135.900
UUWW_A4_APP,123.400
UZFA_TWR,128.000
UUWV_Z1_CTR,132.950
UUWV_TG_CTR,132.000
UUYY_R_APP,124.600
UUWV_Z2_CTR,125.500
UWLL_GND,121.800
UWSG_APP,121.625
UWKD_2_APP,128.625
UWUU_APP,126.000
UWSG_R_APP,130.300
UWSS_APP,120.900
UWWW_N_CTR,133.600
UUWW_WD_APP,126.000
UWWW_R_APP,128.000
UUWV_NW_CTR,130.500
UUWV_T1_CTR,132.425
UUWW_DEP,135.900
UUWV_P1_CTR,134.700
UWWW_7_CTR,132.500
UWWW_8_CTR,132.000
UUWV_S1_CTR,130.500
UUWW_APP,123.400
UUWV_W4_CTR,119.800
UUWV_S3_CTR,133.300
UWSS_GND,119.000
UWWW_APP,130.800
UUWV_W3_CTR,125.200
UWUU_R_APP,120.900
UWKD_APP,135.225
UUYH_TWR,118.100
UWPP_TWR,120.700
UWWW_2_CTR,132.300
UUYY_TWR,124.600
UWWW_TWR,118.200
UWKD_TWR,120.300
UUWV_SE_CTR,125.200
UWGG_R_APP,120.800
UUYW_TWR,120.600
UWWW_W_CTR,133.100
UWOO_R_APP,120.400
UWOR_TWR,122.700
UWKE_TWR,121.200
UUWW_2_GND,121.700
UUWV_W1_CTR,126.900
UWWW_E_CTR,126.900
UUYP_TWR,119.300
UWWW_5_CTR,134.300
UWWW_SW_CTR,134.300
UWWW_10_CTR,133.100
UUWV_TMU,200.000
UUWV_N_CTR,133.200
UWKJ_TWR,119.700
UUWV_Z3_CTR,124.700
UWKD_GND,121.700
UWKE_R_APP,127.900
UUWW_F_APP,126.000
UUWV_SW_CTR,132.200
UWSG_GND,119.000
UUWW_TWR,118.300
UWGG_GND,121.800
UWLW_TWR,124.200
UWOO_TWR,128.000
UWWW_CTR,132.900
UWWW_9_CTR,133.600
UUWW_GND,120.450
UUWV_S2_CTR,127.500
UWLL_R_APP,120.800
UUWV_W2_CTR,125.400
UWPS_TWR,118.100
UWLL_APP,127.300
UUYX_TWR,122.100
UUWV_P3_CTR,119.500
UWLL_TWR,120.400
UWSG_TWR,122.850
UWWW_3_CTR,134.700
UWWW_4_CTR,135.900
UWKD_1_APP,135.225
UUWV_S_CTR,128.800
UWWW_1_CTR,132.900
VAPO_TWR,123.500
VAID_APP,122.500
VAOZ_TWR,123.500
UZSK_TWR,124.400
UZSA_TWR,132.000
VCCF_CTR,124.900
UZNU_TWR,118.300
VAKE_TWR,118.600
VAD_GND,138.950
UZSS_TWR,118.700
VABB_TWR,118.100
VABF_OC_CTR,10.084
UZTT_TWR,120.400
VAPR_TWR,118.850
VAJB_TWR,122.300
VAPO_APP,121.300
UZTT_APP,119.400
UZSB_TWR,120.100
VAHS_APP,122.275
VCAA_TWR,120.500
VABF_CTR,132.700
VABV_TWR,118.150
VAID_TWR,118.500
UZTP_TWR,134.000
VCAA_APP,126.700
UZSS_APP,123.700
VABB_APP,127.900
UZTT_R_APP,122.900
VANM_DEL,121.050
UZFF_TWR,129.500
VABP_TWR,118.550
VABV_APP,120.800
UZFN_TWR,120.700
VANP_UAC_CTR,133.650
VADN_TWR,118.700
VANM_TWR,119.000
VAHS_TWR,122.025
VAGD_TWR,118.700
VCCC_TWR,119.100
UZNN_TWR,121.300
VASD_TWR,118.875
VBG_GND,121.750
VAAH_APP,119.800
VCCJ_TWR,124.300
VAKS_TWR,122.300
VCCA_TWR,122.300
VBG_DEL,121.750
VASU_APP,121.850
VAUD_APP,118.650
VAAH_GND,121.675
VAAH_CTR,123.750
VCBI_GND,121.900
VAMA_TWR,122.450
UZTR_CTR,134.600
VABB_CTR,120.500
VANP_APP,120.400
UZFN_APP,125.600
VABP_APP,118.050
VANM_F_APP,125.450
VANP_CTR,123.900
VABB_LC_CTR,133.425
UZTT_DEL,129.400
UZTT_GND,121.700
VAAU_APP,122.300
VCBI_APP,132.400
VABB_DEL,121.850
VCCG_TWR,123.675
VANP_GND,121.900
VAOZ_APP,120.600
VABB_GND,121.900
VASU_TWR,118.550
VABB_W_GND,121.750
VABB_U5_CTR,135.750
VATEUD16,118.500
VCCH_TWR,123.525
VAAU_TWR,118.350
VAKP_TWR,126.900
VCCF_OC_CTR,5.670
VBG_TWR,124.950
VAGD_APP,118.350
VCBI_TWR,118.700
VABO_TWR,118.325
VAJL_TWR,124.300
VCCB_TWR,123.700
VANM_GND,121.950
VABO_APP,122.350
VABF_UAC_CTR,134.250
VABB_F_APP,119.300
UZSB_APP,124.600
VCBI_F_APP,120.900
VAUD_TWR,122.300
UZNU_APP,126.000
UZSD_CTR,134.800
VANM_APP,124.650
VAD_TWR,128.450
UZST_TWR,118.600
VAAH_TWR,119.600
VANP_TWR,118.100
VDSV_APP,124.000
VDPF_CTR,127.500
VECF_CTR,120.200
VEIM_TWR,124.350
VECF_UGT_CTR,125.775
VECF_UBN_CTR,127.525
VDPF_1__CTR,127.500
VEAT_TWR,118.050
VEJS_TWR,122.100
VCRI_APP,124.350
VEGY_TWR,118.450
VCT_TWR,126.075
VEGT_GND,121.900
VEKI_TWR,118.675
VEJR_TWR,118.025
VEBN_GND,121.625
VEJH_TWR,118.025
VCV_GND,124.450
VEBD_APP,131.200
VEBS_APP,121.525
VDSA_APP,123.900
VCRI_GND,121.700
VEBD_TWR,122.300
VECC_LKN_CTR,126.100
VEBU_TWR,118.075
VCL__CTR,129.425
VDSA_A_GRD,121.500
VEKO_TWR,118.150
VCCW_TWR,118.150
VECC_TWR,118.100
VEDG_TWR,118.550
VDSV_TWR,118.200
VDPF_2_CTR,132.400
VECC_GND,121.900
VEBN_TWR,118.100
VDPP_A_GRD,121.500
VDPP_APP,123.800
VEHO_TWR,118.850
VCCN_TWR,118.400
VECF_UKW_CTR,132.250
VDSR_TWR,118.300
VEAY_TWR,119.200
VEAB_TWR,125.300
VEMN_TWR,118.250
VECF_UKE_CTR,120.575
VDPF_2__CTR,132.400
VEDO_TWR,119.350
VCCT_TWR,126.200
VCRI_TWR,119.850
VDPP_GND,129.000
VDTI_TWR,118.000
VECC_APP,120.675
VEBS_TWR,118.150
VEGT_APP,123.900
VEAH_TWR,118.550
VCCS_TWR,118.925
VEAB_APP,120.700
VELP_TWR,122.250
VEBN_CTR,128.150
VEKU_APP,123.500
VEJT_TWR,123.500
VCCK_TWR,131.900
VDSR_APP,124.300
VEBI_TWR,122.300
VECC_N_GND,121.725
VDSA_GND,121.900
VCL_I_CTR,129.425
VEDH_TWR,122.125
VECF_URP_CTR,125.900
VECC_LKE_CTR,120.700
VECO_TWR,118.150
VEAT_APP,120.400
VDTI_APP,123.800
VECF_UAC_CTR,119.275
VECC_CTR,124.650
VEBN_APP,123.875
VEGK_TWR,128.200
VEGF_CTR,120.500
VCT_GND,120.525
VCV_TWR,118.350
VECC_LKW_CTR,120.100
VECF_UKN_CTR,133.750
VEGT_TWR,118.750
VDTI_GND,121.900
VDSR_GND,130.200
VCCV_TWR,118.125
VDPF__CTR,127.500
VDPF_1_CTR,127.500
VDPP_TWR,118.000
VEAP_TWR,118.200
VEJT_APP,122.350
VCL_A_GRD,121.500
VELR_TWR,118.650
VCL_CTR,129.425
VCL_M_CTR,129.425
VDSV_A_GRD,121.500
VECF_OC_CTR,5.580
VDSA_TWR,118.800
VECC_DEL,121.625
VECF_UBS_CTR,132.350
VHHH_P_GND,121.950
VERK_TWR,118.750
VHHH_2_GND,122.550
VGT_DEL,124.000
VIAG_APP,129.500
VIDP_F_APP,124.200
VHHH_GND,121.600
VERU_TWR,118.500
VIDP_S1_TWR,125.850
VHHH_F_TWR,121.000
VEMR_TWR,118.450
VEPT_APP,121.100
VIDF_UD3_CTR,132.500
VHHH_L_APP,125.175
VGEG_TWR,118.400
VGHS_GND,121.800
VIDF_LD3_CTR,132.150
VERC_TWR,118.050
VHHX_GND,121.925
VETZ_TWR,118.100
VIDF_UAC_CTR,134.075
VIDP_N_GND,121.750
VIAR_TWR,124.350
VIDP_APP,126.350
VHSK_TWR,123.600
VHHH_Z_TWR,120.600
VHHH_E_APP,126.500
VICG_TWR,118.300
VETJ_TWR,118.750
VIBT_TWR,121.350
VGHS_APP,121.300
VHHH_F_APP,119.500
VERW_TWR,118.500
VHHH_C_TWR,118.200
VHHH_3_GND,121.875
VIDP_DEL,121.950
VGSD_TWR,128.900
VEST_TWR,121.150
VERC_APP,124.425
VHHX_DEL,123.225
VHHX_TWR,124.650
VHHH_N_DEP,123.800
VIDF_LD2_CTR,125.700
VHHH_DEL,122.150
VHHH_W_APP,127.550
VICG_APP,120.700
VHHH_C_DEP,123.475
VGBR_TWR,128.100
VGFR_L_CTR1,126.700
VIDF_LD4_CTR,124.550
VIDN_GND,118.700
VIAG_TWR,125.000
VIAR_APP,121.150
VIDN_TWR,125.475
VERP_TWR,124.750
VIAR_CTR,128.875
VIBR_TWR,122.300
VHHH_H_DEP,122.650
VGT_GND,121.700
VGEG_GND,121.800
VGJR_GND,121.800
VIDF_CTR,120.900
VIBY_TWR,124.250
VHHH_T_GND,121.700
VIDP_S2_TWR,123.825
VHHX_P_APP,119.350
VIDF_UD4_CTR,132.975
VIDD_TWR,122.300
VIDP_GND,121.900
VGFR_CTR,125.700
VHHH_S_TWR,118.400
VGRJ_TWR,128.375
VIDP_DEP,118.825
VGSY_TWR,122.900
VIDP_N_TWR,118.750
VEPT_TWR,118.300
VIDF_LD1_CTR,134.500
VEPY_TWR,118.250
VHHH_4_GND,122.600
VHHH_N_TWR,118.700
VGTJ_TWR,123.000
VGT_TWR,125.700
VHHH_S_DEP,122.000
VGBG_TWR,128.700
VHHH_E_DEP,133.825
VGJR_TWR,123.200
VHHH_S_APP,126.300
VIDF_UD5_CTR,132.775
VIDF_UD2_CTR,125.950
VIBY_APP,122.900
VHHH_5_GND,122.125
VIDF_UD1_CTR,119.500
VIAH_TWR,123.200
VHHH_1_GND,121.600
VHSS_TWR,131.000
VGCB_TWR,129.500
VGHS_TWR,118.300
VIDP_S_DEL,121.850
VHHH_APP,119.100
VOBX_TWR,120.925
VILK_CTR,120.450
VIDX_APP,121.600
VLVT_CTR,128.300
VLY_APP,120.700
VOBG_P_APP,119.500
VNNG_TWR,118.375
VNSM_CTR,124.600
VILK_TWR,118.600
VLPS_TWR,120.825
VIKG_TWR,118.200
VLD_APP,126.600
VNVT_TWR,123.800
VLLB_A_GRD,121.500
VNSI_TWR,118.300
VOBL_1_TWR,119.050
VLVT_1_CTR,124.100
VNBW_GND,123.000
VIPT_TWR,119.150
VLD_TWR,120.900
VOBL_GND,121.650
VLLN_TWR,118.800
VIJP_CTR,127.575
VOBL_1_GND,121.775
VIPG_TWR,122.100
VMMC_TWR,118.000
VNY_GND,121.700
VISR_APP,133.200
VILH_TWR,120.400
VNJP_TWR,122.550
VIJP_APP,119.750
VOBL_F_APP,121.250
VIDX_TWR,130.100
VILK_APP,125.800
VLPS_APP,118.500
VMMC_APP,123.950
VIDP_U_APP,125.675
VNBW_APP,124.950
VNKT_DEL,118.500
VLY_Y_APP,126.550
VIUX_CTR,122.700
VIUT_TWR,123.200
VLY_X_APP,120.700
VILK_GND,121.625
VISR_TWR,130.500
VIS_DEL,118.500
VISM_TWR,118.350
VNBP_TWR,122.300
VLD_GND,121.700
VOBL_DEL,121.825
VOBL_TWR,124.350
VLY_Z_APP,119.500
VIJO_TWR,122.400
VIDP_W_GND,119.575
VOAT_TWR,122.300
VNSK_TWR,122.500
VNCG_TWR,122.500
VLVT_TWR,118.100
VNPR_APP,125.200
VLXK_TWR,118.550
VNSM_W_CTR,126.500
VLSK_APP,119.750
VOBG_APP,127.700
VOBR_APP,122.850
VOBL_CTR,119.450
VIMB_TWR,118.625
VMMC_DEL,121.975
VIDP_S_GND,121.625
VLSK_TWR,119.850
VNKT_DEP,125.100
VIGG_TWR,122.300
VIDP_TWR,118.100
VNKT_APP,120.600
VIJP_TWR,125.250
VILD_TWR,119.450
VOBL_APP,127.750
VLVT_APP,119.700
VOBG_TWR,123.500
VOBM_TWR,119.200
VOBR_TWR,121.450
VNY_TWR,119.300
VIGR_APP,132.400
VNPR_GND,121.900
VMMC_GND,121.725
VLLB_TWR,118.500
VIJU_TWR,122.850
VIJP_GND,121.625
VNBW_TWR,119.550
VIGR_TWR,122.700
VNPK_TWR,123.800
VLVT_1__CTR,124.100
VNKT_GND,121.900
VLVT__CTR,128.300
VNPR_TWR,118.700
VLSP_TWR,118.500
VNKT_TWR,118.100
VNSM_E_CTR,124.700
VLVT_A_GRD,121.500
VLLB_APP,118.500
VNY_DEL,126.600
VOPN_TWR,118.400
VOCP_TWR,118.350
VOCX_APP,122.500
VOHS_CTR,120.950
VOMF_UBL_CTR,124.500
VORY_TWR,122.300
VPS_DEL,127.700
VOML_TWR,122.100
VOK_APP,135.250
VOCL_APP,122.950
VOGO_APP,119.700
VRB_DEL,134.975
VOPB_TWR,118.100
VRMF_S_CTR,127.100
VOMX_CTR,2.872
VPS_TWR,118.200
VOKU_TWR,122.975
VOGO_P_APP,125.000
VOCL_TWR,123.350
VOCL_GND,121.625
VOML_APP,125.050
VOMF_UHS_CTR,119.250
VOPB_APP,123.500
VOGA_TWR,119.400
VODX_TWR,119.700
VOKN_APP,121.175
VOCI_APP,119.750
VOYK_TWR,120.900
VRB_GND,127.450
VOTV_APP,119.600
VRB_TWR,126.300
VPS_GND,121.800
VOTR_TWR,118.300
VOMF_CTR,132.200
VOMF_UAC_CTR,128.100
VOGO_TWR,118.100
VOSM_TWR,122.400
VOMM_CTR,125.300
VOSH_TWR,120.825
VOMF_B_CTR,118.950
VQQ_TWR,126.100
VOVZ_TWR,123.500
VOMF_UMM_CTR,134.250
VOMF_OC_CTR,5.670
VOHY_TWR,122.250
VOGB_TWR,122.025
VOMF_C_CTR,134.250
VQQ_GND,121.625
VOCX_TWR,121.800
VOTP_TWR,119.000
VOSR_TWR,118.650
VOKN_TWR,118.050
VOCI_GND,121.750
VOTV_CTR,125.950
VPS_N_APP,125.100
VOK_TWR,127.500
VOMF_UTV_CTR,132.500
VOJV_TWR,129.225
VOMF_UML_CTR,127.550
VOMM_S_CTR,120.750
VOML_GND,121.600
VOMF_CTR1,118.900
VOGA_GND,121.750
VOMD_TWR,118.450
VOTV_GND,121.900
VRMD_TWR,118.250
VOMF_UBW_CTR,118.900
VOHS_DEL,121.625
VOMY_TWR,118.250
VOTR_APP,124.000
VOTK_TWR,122.400
VOHS_TWR,118.450
VOHS_APP,120.250
VPS_S_APP,132.100
VOMF_H_CTR,128.100
VOBZ_TWR,118.550
VOTX_TWR,125.100
VOHB_TWR,122.200
VOVZ_APP,119.700
VOHS_GND,121.850
VOCB_TWR,118.150
VOTV_TWR,118.100
VOCB_APP,120.050
VOCI_TWR,118.800
VOMM_GND,121.900
