SID:035,5,PIXA2W,RW08,PC115,MD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PIXA2W,RW08,PIXAR,MD,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL230,17000,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,PIXA3T,RW26,PC200,MD,P,C,E   , ,   ,CF, ,LRN,MD,D, ,      ,0893,0280,2660,0030,-,07000,     ,17000, ,   ,    ,   ,MDPC,MD,P,A, , , , ;
SID:030,5,PIXA3T,RW26,PC202,MD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PIXA3T,RW26,PIXAR,MD,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL230,FL200,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,POKA2Q,RW27,PC198,MD,P,C,E   , ,   ,CF, ,LRN,MD,D, ,      ,0887,0282,2770,0030,-,07000,     ,17000, ,   ,    ,   ,MDPC,MD,P,A, , , , ;
SID:020,5,POKA2Q,RW27,PC204,MD,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,POKA2Q,RW27,POKAK,MD,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,POKA2T,RW09,MAROG,MD,P,C,E   , ,   ,CF, ,LRN,MD,D, ,      ,0905,0358,0970,0030,-,05000,     ,17000, ,   ,    ,   ,MDPC,MD,P,A, , , , ;
SID:030,5,POKA2T,RW09,PC103,MD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,POKA2T,RW09,PC105,MD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,POKA2T,RW09,POKAK,MD,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,POKA2W,RW08,TEXOS,MD,P,C,E   , ,   ,CF, ,LRN,MD,D, ,      ,0885,0356,0860,0030,-,05000,     ,17000, ,   ,    ,   ,MDPC,MD,P,A, , , , ;
SID:030,5,POKA2W,RW08,PC103,MD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,POKA2W,RW08,PC105,MD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,POKA2W,RW08,POKAK,MD,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,POKA3T,RW26,PC200,MD,P,C,E   , ,   ,CF, ,LRN,MD,D, ,      ,0893,0280,2660,0030,-,07000,     ,17000, ,   ,    ,   ,MDPC,MD,P,A, , , , ;
SID:030,5,POKA3T,RW26,PC204,MD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,POKA3T,RW26,POKAK,MD,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RETA2Q,RW27,PC198,MD,P,C,E   , ,   ,CF, ,LRN,MD,D, ,      ,0887,0282,2770,0030,-,10000,     ,17000, ,   ,    ,   ,MDPC,MD,P,A, , , , ;
SID:020,5,RETA2Q,RW27,PC199,MD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RETA2Q,RW27,SGO,MD,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,RETA2Q,RW27,RETAK,MT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,RETA2T,RW09,MAROG,MD,P,C,E   , ,   ,CF, ,LRN,MD,D, ,      ,0905,0358,0970,0030,-,05000,     ,17000, ,   ,    ,   ,MDPC,MD,P,A, , , , ;
SID:030,5,RETA2T,RW09,PC103,MD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,RETA2T,RW09,PC106,MD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,RETA2T,RW09,MIBNI,MD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,5,RETA2T,RW09,ILOBI,MD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,RETA2T,RW09,SGO,MD,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,RETA2T,RW09,RETAK,MT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,RETA2W,RW08,TEXOS,MD,P,C,E   , ,   ,CF, ,LRN,MD,D, ,      ,0885,0356,0860,0030,-,05000,     ,17000, ,   ,    ,   ,MDPC,MD,P,A, , , , ;
SID:030,5,RETA2W,RW08,PC103,MD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,RETA2W,RW08,PC106,MD,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
